id,name,description,category,difficulty,prep_time_minutes,cook_time_minutes,servings,calories,protein,carbs,fat,fiber,sugar,sodium,ingredients_count,ingredients_json,instructions_length,instructions_preview,diet_types,meal_types,allergens,tags,is_system,is_featured
fcbd9cd8-c912-4219-abfd-354ee4f941df,TABLA 15 - Tabla Azul Mediterránea,Receta lunch,lunch,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,lunch,,,True,False
74049065-5528-43d3-8147-1179ff151de0,TABLA 16 - Tabla Pescado Blanco,Receta dinner,dinner,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,dinner,,,True,False
f7e220c8-48a2-4d6e-9f50-c17b1731b2af,TABLA 17 - Tabla Carne Roja Power,Receta lunch,lunch,medium,20,0,1,333,28.2,14.3,18.5,1.72,1.43,400.0,7,"[{""raw"": ""- 150 g de Carne de res""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,lunch,,,True,False
cc7490d8-9079-4836-9903-ce68d5f89bfd,TABLA 18 - Tabla Clásica,Receta lunch,lunch,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,lunch,,,True,False
ef2d2961-ad54-4bcb-bdcd-4f71c87776d4,TABLA 19 - Tabla de Pulpo a la Gallega,Receta dinner,dinner,medium,20,0,1,245,21.2,16.3,11.5,1.96,1.63,400.0,7,"[{""raw"": ""- 120 g de Pulpo cocido""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",487,"1. Prepara las proteínas: si es necesario cocinar (pollo, pavo, ternera), hazlo con sal y pimienta. ...",,dinner,,,True,False
382141c2-6b79-4500-8090-12e84af7c9fd,TABLA 1 - Tabla Mediterránea Clásica,Receta dinner,dinner,medium,20,0,1,547,37.0,42.0,24.0,3.0,10.0,649.0,8,"[{""raw"": ""140 g salmón (o salmón ahumado)""}, {""raw"": ""60 g aceitunas""}, {""raw"": ""120 g tomate cherry""}, {""raw"": ""100 g pepino""}, {""raw"": ""40 g queso feta""}, {""raw"": ""30 g pan de masa madre""}, {""raw"": ""15 g AOVE""}, {""raw"": ""Orégano y pimienta""}]",487,"1. Prepara las proteínas: si es necesario cocinar (pollo, pavo, ternera), hazlo con sal y pimienta. ...",,dinner,,,True,False
29357af9-0e2b-4afd-b95c-76895eaa9130,TABLA 20 - Tabla Pulpo Mediterránea,Receta lunch,lunch,medium,20,0,1,245,21.2,16.3,11.5,1.96,1.63,400.0,7,"[{""raw"": ""- 120 g de Pulpo cocido""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",487,"1. Prepara las proteínas: si es necesario cocinar (pollo, pavo, ternera), hazlo con sal y pimienta. ...",,lunch,,,True,False
c83c9f55-a81d-4ad2-bb76-3ac45efd5ce5,TABLA 21 - Tabla Dorada con Uvas,Receta dinner,dinner,medium,20,0,1,249,20.5,11.6,13.9,1.39,1.16,400.0,5,"[{""raw"": ""- 150 g de Dorada""}, {""raw"": ""- 60 g de Uvas""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",391,"1. Prepara los ingredientes dulces: corta las frutas en trozos del tamaño deseado.
2. Si incluye fru...",,dinner,,,True,False
ab77a664-a676-43a6-8dbb-aa53895e8b8a,TABLA 2 - Tabla Mediterránea con,Receta lunch,lunch,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,lunch,,,True,False
f63b688d-fcf4-4be6-a7a4-ec90831c591b,TABLA 3 - Tabla Post-Entreno DulceSalada,Receta lunch,lunch,medium,20,0,1,161,2.8,15.8,10.6,1.9,1.58,400.0,7,"[{""raw"": ""- 50 g de Lechuga""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",391,"1. Prepara los ingredientes dulces: corta las frutas en trozos del tamaño deseado.
2. Si incluye fru...",,lunch,,,True,False
9eaefef4-24f5-4e13-95e5-d5245c2d72ef,TABLA 4 - Tabla Post-Entreno Proteica,Receta dinner,dinner,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,dinner,,,True,False
cdba35d1-1eda-41ff-b8db-5d0155ffa4f1,TABLA 5 - Tabla Dulce  Crema,Receta snack,snack,medium,20,0,1,153,2.2,14.3,10.5,1.72,1.43,400.0,6,"[{""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",391,"1. Prepara los ingredientes dulces: corta las frutas en trozos del tamaño deseado.
2. Si incluye fru...",,snack,,,True,False
8b05762e-c31e-4ed6-92b1-623fda96543a,TABLA 6 - Tabla Dulce con Dátiles,Receta snack,snack,medium,20,0,1,238,2.8,37.3,10.6,4.48,3.73,400.0,7,"[{""raw"": ""- 30 g de Dátiles""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",391,"1. Prepara los ingredientes dulces: corta las frutas en trozos del tamaño deseado.
2. Si incluye fru...",,snack,,,True,False
421c74e9-8862-49f7-9fd3-af1817ce034d,TABLA 7 - Tabla Salada,Receta dinner,dinner,medium,20,0,1,161,2.8,15.8,10.6,1.9,1.58,400.0,7,"[{""raw"": ""- 50 g de Lechuga""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,dinner,,,True,False
e7a93f5f-a907-40df-ba52-7e0f29bf8ce5,TABLA 8 - Tabla Mediterránea con Pavo,Receta lunch,lunch,medium,20,0,1,288,32.2,14.3,11.5,1.72,1.43,400.0,7,"[{""raw"": ""- 150 g de Pavo""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",487,"1. Prepara las proteínas: si es necesario cocinar (pollo, pavo, ternera), hazlo con sal y pimienta. ...",,lunch,,,True,False
3eae8336-9135-41ea-9334-db6ed7dba3a3,TABLA 9 - Tabla Veggie con Hummus y,Receta lunch,lunch,medium,20,0,1,253,6.2,23.3,15.5,2.8,2.33,400.0,7,"[{""raw"": ""- 60 g de Hummus""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 80 g de Pimiento""}, {""raw"": ""- 50 g de Cebolla""}]",382,"1. Prepara todos los ingredientes: lava y corta las verduras en trozos del tamaño deseado.
2. Si inc...",,lunch,,,True,False
7d7e5b5e-9a4f-418e-bddc-02729caa461c,TOSTADA 10 - Ricotta  Fresas  Miel,Receta snack,snack,medium,20,0,1,399,13.6,46.6,18.2,5.59,4.66,400.0,7,"[{""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Queso ricotta""}, {""raw"": ""- 80 g de Fresas""}, {""raw"": ""- 10 g de Miel""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",345,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Lava y cor...",,snack,,,True,False
65b5a27c-e2fa-41dc-92a9-1cca27a25b47,TOSTADA 10 - Ricotta  Fresas  Miel,Receta snack,snack,medium,20,0,1,399,13.6,46.6,18.2,5.59,4.66,400.0,7,"[{""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Queso ricotta""}, {""raw"": ""- 80 g de Fresas""}, {""raw"": ""- 10 g de Miel""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",345,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Lava y cor...",,snack,,,True,False
915b0adf-86cf-4ac3-861f-c7987c8748f4,TOSTADA 11 - Burrata Light Pesto,Receta lunch,lunch,medium,20,0,1,584,39.0,64.0,11.0,5.0,9.0,289.0,6,"[{""raw"": ""1 rebanada de pan de masa madre o centeno""}, {""raw"": ""70–90 g burrata ligera (o mozzarella si prefieres más light)""}, {""raw"": ""80 g tomate cherry""}, {""raw"": ""1 cdita pesto casero: albahaca  AOVE  limón""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional)""}]",264,"Tuesta el pan hasta que quede crujiente.
 Coloca la burrata ligeramente rota encima (o mozzarella en...",,lunch,,,True,False
4a3bc766-b533-4377-8d24-cfa515bc01a4,TOSTADA 11 - Burrata Light Pesto,Receta lunch,lunch,easy,7,0,1,446,28.0,67.0,27.0,6.0,13.0,651.0,6,"[{""raw"": ""1 rebanada de pan de masa madre o centeno""}, {""raw"": ""70–90 g burrata ligera (o mozzarella si prefieres más light)""}, {""raw"": ""80 g tomate cherry""}, {""raw"": ""1 cdita pesto casero: albahaca  AOVE  limón""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional)""}]",275,"1. Tuesta el pan hasta que quede crujiente.
2. Coloca la burrata ligeramente rota encima (o mozzarel...",,lunch,,,True,False
143c273f-72f3-4594-a6e0-2d847f8159fe,TOSTADA 12 - Bonito del Norte,Receta dinner,dinner,medium,20,0,1,588,45.0,44.0,24.0,8.0,5.0,222.0,5,"[{""raw"": ""1 rebanada pan integral o masa madre""}, {""raw"": ""1 lata de bonito del norte""}, {""raw"": ""80 g queso fresco (tipo crema o en láminas)""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional)""}]",209,"Tuesta el pan hasta que quede crujiente.
 Unta o coloca el queso fresco como base.
 Añade el bonito ...",,dinner,,,True,False
d10cc3e6-0bdd-4f5d-8fc1-2b911673e9d9,TOSTADA 12 - Bonito del Norte,Receta dinner,dinner,easy,5,0,1,543,37.0,59.0,21.0,4.0,9.0,550.0,5,"[{""raw"": ""1 rebanada pan integral o masa madre""}, {""raw"": ""1 lata de bonito del norte""}, {""raw"": ""80 g queso fresco (tipo crema o en láminas)""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional)""}]",220,"1. Tuesta el pan hasta que quede crujiente.
2. Unta o coloca el queso fresco como base.
3. Añade el ...",,dinner,,,True,False
f4091489-02c0-4d2d-8141-943e6ea54848,TOSTADA 13 - Pollo BBQ Healthy,Receta lunch,lunch,medium,20,0,1,408,37.1,28.6,15.6,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Pechuga de pollo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",408,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Cocina el ...",,lunch,,,True,False
d1500309-5448-472b-bbfc-7e0e6045fdcd,TOSTADA 13 - Pollo BBQ Healthy,Receta lunch,lunch,medium,20,0,1,408,37.1,28.6,15.6,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Pechuga de pollo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",408,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Cocina el ...",,lunch,,,True,False
cb8dc9f3-cb7f-416b-8cec-f7ee92e8ad3d,TOSTADA 14 - Huevo Poché,Receta breakfast,breakfast,medium,20,0,1,383,18.1,29.6,22.0,3.55,2.96,400.0,5,"[{""raw"": ""- 2 unidades de Huevo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",445,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
b279599c-c20f-49cc-9fd3-9107e3dbcf8c,TOSTADA 14 - Huevo Poché,Receta breakfast,breakfast,medium,20,0,1,383,18.1,29.6,22.0,3.55,2.96,400.0,5,"[{""raw"": ""- 2 unidades de Huevo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",445,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
b15d04c5-188f-4499-a20e-8364bd529e5c,TOSTADA 15 - Atún  Ricotta,Receta lunch,lunch,medium,20,0,1,463,39.1,32.6,19.0,3.91,3.26,400.0,6,"[{""raw"": ""- 120 g de Atún al natural""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Queso ricotta""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",449,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,lunch,,,True,False
687d5807-9909-4f42-9b5c-a0bdd486093b,TOSTADA 15 - Atún  Ricotta,Receta lunch,lunch,medium,20,0,1,463,39.1,32.6,19.0,3.91,3.26,400.0,6,"[{""raw"": ""- 120 g de Atún al natural""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Queso ricotta""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",449,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,lunch,,,True,False
8eac2170-f587-468f-8961-765d6fb5ee01,TOSTADA 1 - Tostada de Aguacate,Receta breakfast,breakfast,medium,20,0,1,339,7.3,33.6,20.8,4.03,3.36,400.0,5,"[{""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Aguacate""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",322,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Coloca los...",,breakfast,,,True,False
b454fa7b-bf9e-433d-abe9-6b8b22e2441e,TOSTADA 1 - Tostada de Aguacate,Receta breakfast,breakfast,medium,20,0,1,339,7.3,33.6,20.8,4.03,3.36,400.0,5,"[{""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 60 g de Aguacate""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",322,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Coloca los...",,breakfast,,,True,False
f41d40c5-e612-4400-a2d1-43b3158efabe,TOSTADA 2 - Salmón Ahumado,Receta breakfast,breakfast,medium,20,0,1,449,28.1,28.6,25.0,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Salmón fresco""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",424,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
76058a42-a961-42bd-a1d8-e423816929d2,TOSTADA 2 - Salmón Ahumado,Receta breakfast,breakfast,medium,20,0,1,449,28.1,28.6,25.0,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Salmón fresco""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",424,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
6b86e0c5-26c9-45e0-9dc3-ee48f0196e82,TOSTADA 3 - Atún  Tomate  AOVE,Receta lunch,lunch,medium,20,0,1,377,32.8,31.6,13.2,3.79,3.16,400.0,6,"[{""raw"": ""- 120 g de Atún al natural""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",426,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,lunch,,,True,False
17b68288-1327-453e-98d6-20fd059133cf,TOSTADA 3 - Atún  Tomate  AOVE,Receta lunch,lunch,medium,20,0,1,377,32.8,31.6,13.2,3.79,3.16,400.0,6,"[{""raw"": ""- 120 g de Atún al natural""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 80 g de Tomate""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",426,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,lunch,,,True,False
49165889-b10a-4032-a47f-9e1194df5847,TOSTADA 4 - Aguacate Queso,Receta lunch,lunch,easy,10,0,1,652,41.0,50.0,32.0,9.0,1.0,477.0,7,"[{""raw"": ""Pan de chía o centeno""}, {""raw"": ""60 g queso fresco (o ricotta si quieres más cremosidad)""}, {""raw"": ""60 g aguacate""}, {""raw"": ""40 g pimiento rojo asado""}, {""raw"": ""AOVE""}, {""raw"": ""Pimienta negra""}, {""raw"": ""Opcional: semillas de sésamo""}]",201,"1. Tuesta el pan hasta que esté crujiente.
2. Unta el queso fresco en la base.
3. Añade el aguacate ...",,lunch,,,True,False
4b870a4b-cd78-4035-918e-604950809a1a,TOSTADA 4 - Aguacate Queso,Receta lunch,lunch,medium,20,0,1,573,29.0,66.0,37.0,4.0,13.0,232.0,7,"[{""raw"": ""Pan de chía o centeno""}, {""raw"": ""60 g queso fresco (o ricotta si quieres más cremosidad)""}, {""raw"": ""60 g aguacate""}, {""raw"": ""40 g pimiento rojo asado""}, {""raw"": ""AOVE""}, {""raw"": ""Pimienta negra""}, {""raw"": ""Opcional: semillas de sésamo""}]",190,"Tuesta el pan hasta que esté crujiente.
 Unta el queso fresco en la base.
 Añade el aguacate en lámi...",,lunch,,,True,False
78d2d398-4357-43f4-96e8-b7a4af98454d,TOSTADA 5 - Jamón Serrano,Receta breakfast,breakfast,medium,20,0,1,303,16.1,28.6,14.0,3.43,2.86,400.0,5,"[{""raw"": ""- 40 g de Jamón serrano""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",371,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
e98cd2ff-3c7b-4768-b338-bc1039ede821,TOSTADA 5 - Jamón Serrano,Receta breakfast,breakfast,medium,20,0,1,303,16.1,28.6,14.0,3.43,2.86,400.0,5,"[{""raw"": ""- 40 g de Jamón serrano""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",371,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Prepara el...",,breakfast,,,True,False
a06ef438-df79-479e-9a06-6efaef8c3d5b,TOSTADA 6 - Tofu Crujiente,Receta dinner,dinner,medium,20,0,1,489,34.0,60.0,24.0,7.0,17.0,733.0,6,"[{""raw"": ""1 rebanada pan integral de masa madre""}, {""raw"": ""120 g cottage cheese (muy alto en proteína)""}, {""raw"": ""1 huevo cocido o a la plancha (tú eliges)""}, {""raw"": ""40 g pimiento rojo asado""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional, 1 cdita)""}]",288,"Tuesta el pan hasta que quede bien crujiente.
 Unta el cottage cheese como base (queda cremoso pero ...",,dinner,,,True,False
0122b0f4-80b2-4c9c-810e-787606d772f6,TOSTADA 6 - Tofu Crujiente,Receta dinner,dinner,medium,20,0,1,448,30.0,57.0,28.0,5.0,2.0,734.0,6,"[{""raw"": ""1 rebanada pan integral de masa madre""}, {""raw"": ""120 g cottage cheese (muy alto en proteína)""}, {""raw"": ""1 huevo cocido o a la plancha (tú eliges)""}, {""raw"": ""40 g pimiento rojo asado""}, {""raw"": ""Pimienta negra""}, {""raw"": ""AOVE (opcional, 1 cdita)""}]",288,"Tuesta el pan hasta que quede bien crujiente.
 Unta el cottage cheese como base (queda cremoso pero ...",,dinner,,,True,False
c7e7720b-7525-47b2-932c-b96b41539372,TOSTADA 8 - Pollo Especiado,Receta lunch,lunch,medium,20,0,1,408,37.1,28.6,15.6,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Pechuga de pollo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",408,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Cocina el ...",,lunch,,,True,False
59f6f1b2-32a0-4832-8514-158a7603adc9,TOSTADA 8 - Pollo Especiado,Receta lunch,lunch,medium,20,0,1,408,37.1,28.6,15.6,3.43,2.86,400.0,5,"[{""raw"": ""- 150 g de Pechuga de pollo""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",408,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Cocina el ...",,lunch,,,True,False
21f68928-3676-428d-b78d-a77cc55ebc31,TOSTADA 9 - Pulpo  Pimentón,Receta dinner,dinner,medium,20,0,1,341,25.4,31.8,13.3,3.82,3.18,400.0,6,"[{""raw"": ""- 120 g de Pulpo cocido""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 2 g de Pimentón""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",420,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Si el pulp...",,dinner,,,True,False
8bd91fe0-4e8a-45e1-85e9-68d29e731cc8,TOSTADA 9 - Pulpo  Pimentón,Receta dinner,dinner,medium,20,0,1,341,25.4,31.8,13.3,3.82,3.18,400.0,6,"[{""raw"": ""- 120 g de Pulpo cocido""}, {""raw"": ""- 60 g de Pan integral""}, {""raw"": ""- 2 g de Pimentón""}, {""raw"": ""- 10 ml de Aceite de oliva""}, {""raw"": ""- 2 g de Sal""}, {""raw"": ""- 1 g de Pimienta""}]",420,"1. Tuesta el pan integral en una tostadora o sartén hasta que esté dorado y crujiente.
2. Si el pulp...",,dinner,,,True,False
