id,created_at,updated_at,name,description,instructions,category,muscle_groups,equipment,difficulty,video_url,image_url,google_drive_file_id,video_file,thumbnail,is_system,is_active,tags,created_by_id
31f8dca4-5f2a-47ef-89b0-34fbf4962286,2025-11-30 19:47:25.45124+00,2025-12-23 12:45:11.563239+00,Remo Alto Unilateral en Máquina,Remo unilateral enfocado en el deltoides posterior y trapecio superior.,"1. Col??cate frente a la máquina o polea a una altura media-alta.
2. Agarra la manija con una mano, el cuerpo ligeramente girado.
3. Tira hacia el hombro del mismo lado, con el codo elevado.
4. Mant??n el codo a la altura del hombro o ligeramente m??s alto.
5. Contrae el deltoides posterior y trapecio.
6. Completa un lado antes de cambiar al otro.",strength,"[""deltoides posterior"", ""trapecio"", ""romboides""]","[""m??quina de remo o polea""]",intermediate,https://drive.google.com/file/d/1od0QI-e8x0Kqt0rTz0ciK0HPvpAGkjJI/preview,,1od0QI-e8x0Kqt0rTz0ciK0HPvpAGkjJI,,,t,t,[],
f9767875-7b2a-431f-9ecb-5b7368135c41,2025-11-30 19:47:25.45799+00,2025-12-26 12:16:37.298554+00,Extensión de Tríceps en Polea Alta,Ejercicio de aislamiento clclásico para desarrollar los Tríceps.,"1. Col??cate frente a una polea alta con cuerda o barra.
2. Agarra el accesorio con ambas manos, codos flexionados a los lados.
3. Los codos deben permanecer fijos durante todo el movimiento.
4. Extiende los brazos hacia abajo, empujando hasta la extensiín completa.
5. Con cuerda: separa las manos al final para mayor contracciín.
6. Regresa controladamente sin subir los codos.",strength,"[""tr??ceps""]","[""polea alta"", ""cuerda o barra""]",beginner,https://drive.google.com/file/d/1mpn1dvmuYFSJEDOeugARxDEjN0M90rXz/preview,,1mpn1dvmuYFSJEDOeugARxDEjN0M90rXz,,,t,t,[],
b8c4284c-d14b-4bc9-8b31-2125f6e7a6fd,2025-11-30 19:47:25.464547+00,2025-12-26 12:16:37.312165+00,Peso Muerto Piernas Rígidas en Multipower,Peso muerto con piernas casi rectas para mmáximo estiramiento de isquiotibiales.,"1. Col??cate frente al multipower con los pies juntos o separados al ancho de caderas.
2. Agarra la barra con agarre al ancho de hombros.
3. Mant??n las piernas lo m??s rectas posible (m??nima flexiín de rodillas).
4. Flexiona las caderas bajando la barra por las piernas.
5. Baja hasta donde la flexibilidad lo permita sin redondear la espalda.
6. Sube contrayendo Glúteos e isquiotibiales.",strength,"[""isquiotibiales"", ""gl??teos"", ""erectores espinales""]","[""multipower""]",intermediate,https://drive.google.com/file/d/1_v0-0ENP_YgUV-_W_we-lTWuHQegOCcj/preview,,1_v0-0ENP_YgUV-_W_we-lTWuHQegOCcj,,,t,t,[],
b9c59f9d-7ca7-43a9-b6ce-dccdfc2408c7,2025-11-30 19:47:25.4692+00,2025-12-26 12:16:37.33992+00,Puente de Glúteo,Ejercicio Básico pero efectivo para activar y fortalecer los Glúteos.,"1. Acuústate boca arriba con las rodillas flexionadas.
2. Los pies deben estar planos en el suelo, cerca de los Glúteos.
3. Los brazos quedan a los lados para estabilidad.
4. Empuja las caderas hacia arriba apretando los Glúteos.
5. Forma una lónnea recta desde hombros hasta rodillas.
6. Mant??n 2-3 segundos arriba y baja controladamente.",strength,"[""gl??teos"", ""isquiotibiales""]","[""ninguno""]",beginner,https://drive.google.com/file/d/1If8M8Q7b8Aibav1NXdiOzLQzCT-NyvDI/preview,,1If8M8Q7b8Aibav1NXdiOzLQzCT-NyvDI,,,t,t,[],
a6aa6687-62c4-42e6-9152-a8366f8e607b,2025-11-30 19:47:25.469961+00,2025-12-26 12:16:37.342171+00,Puente de Glúteo con Peso,Puente de Glúteo con carga adicional para mayor resistencia y desarrollo muscular.,"1. Acuústate boca arriba con un disco o barra sobre las caderas.
2. Rodillas flexionadas, pies planos en el suelo.
3. Sujeta el peso con las manos para estabilizarlo.
4. Empuja las caderas hacia arriba contrayendo los Glúteos.
5. Eleva hasta formar una lónnea recta hombros-caderas-rodillas.
6. Baja controladamente y repite.",strength,"[""gl??teos"", ""isquiotibiales""]","[""disco"", ""barra""]",beginner,https://drive.google.com/file/d/1mdgfrUsPg64hs1MjrGcA2kY438qdlacG/preview,,1mdgfrUsPg64hs1MjrGcA2kY438qdlacG,,,t,t,[],
0b5b1ae1-0b02-4a17-a95b-129784d6b4cf,2025-11-30 19:47:25.468516+00,2025-12-26 12:16:37.325744+00,Prensa de Glúteo en Multipower,Ejercicio específico para activar y desarrollar los Glúteos en el multipower.,"1. Col??cate bajo el multipower con los pies en posiciín elevada.
2. La barra debe quedar sobre las caderas.
3. Empuja hacia arriba extendiendo completamente las caderas.
4. Enf??cate en contraer los Glúteos en la parte superior.
5. Baja controladamente manteniendo la tensiín.
6. Mant??n el core activado durante todo el movimiento.",strength,"[""gl??teos"", ""isquiotibiales""]","[""multipower""]",intermediate,https://drive.google.com/file/d/1yGNzbx99MszJJadW2IhB6p-zq9_eouof/preview,,1yGNzbx99MszJJadW2IhB6p-zq9_eouof,,,t,t,[],
6cf05a12-d2ea-403b-b9b9-0e69edacf62c,2026-01-13 19:07:53.541933+00,2026-01-13 19:08:19.115483+00,Curl Femoral Tumbado/a,,"1) Túmbate boca abajo en la máquina y coloca los tobillos debajo del rodillo, con las rodillas alineadas con el eje de la máquina (y FUERA DEL SOPORTE, la rodilla debe quedar libre) 

2) Agarra las asas y aprieta el abdomen para que la cadera no se despegue del banco. 

3) Flexiona las piernas llevando los talones hacia los glúteos de forma controlada. 

4) Aprieta los isquios un segundo arriba, sin arquear la espalda. 

5) Baja las piernas despacio hasta la posición inicial y repite manteniendo el control.",strength,"[""Isquios""]",[],beginner,,,,,,f,t,[],
338bb0f2-6ae1-4dfd-922f-2d696d0c1a7f,2026-01-13 21:58:24.599582+00,2026-01-13 21:58:24.599604+00,ejercicio de prueba,,prueba,cardio,"[""pectoral""]",[],intermediate,,,,,,f,t,[],
a880b436-9c10-4010-9b3e-f7ffef19894d,2025-11-30 19:47:25.436278+00,2025-12-23 12:45:35.382253+00,Press Banca en Multipower,"Ejercicio fundamental para desarrollar el pecho, ejecutado en máquina Smith para mayor estabilidad y seguridad.","1. Acuústate en el banco con los pies firmemente apoyados en el suelo.
2. Agarra la barra con las manos ligeramente m??s abiertas que el ancho de hombros.
3. Desbloquea la barra y b??jala controladamente hasta tocar el pecho (zona media-baja del estern??n).
4. Empuja la barra hacia arriba hasta extender los brazos sin bloquear los codos.
5. Mant??n los om??platos retra??dos y el pecho elevado durante todo el movimiento.
6. Respira: inhala al bajar, exhala al empujar.",strength,"[""pectorales"", ""tr??ceps"", ""deltoides anterior""]","[""multipower"", ""banco plano""]",beginner,https://drive.google.com/file/d/1LYoonI3aFzkNLAXABjo-NgPXhG7LunM8/preview,,1LYoonI3aFzkNLAXABjo-NgPXhG7LunM8,,,t,t,[],
98b30ab6-498b-4ad1-aec8-f80aa6ebb51b,2025-11-30 19:47:25.439529+00,2025-12-23 12:45:35.384462+00,Press Banca Inclinado en Multipower,Variante inclinada del press de banca que enfatiza la porciín superior del pecho (pectoral clavicular).,"1. Ajusta el banco a una inclinaciín de 30-45 grados.
2. Acuústate con la espalda bien apoyada y los pies en el suelo.
3. Agarra la barra con un agarre ligeramente m??s ancho que los hombros.
4. Desbloquea y baja la barra hacia la parte superior del pecho (cerca de las clav??culas).
5. Empuja hacia arriba siguiendo la lónnea de las guáas del multipower.
6. Mant??n los codos a unos 45-60 grados del torso.",strength,"[""pectorales"", ""pectoral clavicular"", ""deltoides anterior"", ""tr??ceps""]","[""multipower"", ""banco inclinado""]",beginner,https://drive.google.com/file/d/1SHCmxhda5jJbb07Hsp9EtaLvtB7AVixM/preview,,1SHCmxhda5jJbb07Hsp9EtaLvtB7AVixM,,,t,t,[],
755b5e9b-31d5-4323-b53c-5049520da779,2025-11-30 19:47:25.455041+00,2026-01-22 10:46:20.14023+00,Press Militar en Multipower,Press de hombros en máquina guiada para desarrollar los deltoides de forma segura.,"1. Siíntate en un banco con respaldo bajo la barra del multipower.
2. La barra debe quedar a la altura del mentn cuando ests sentado.
3. Agarra la barra con las manos ligeramente ms anchas que los hombros.
4. Desbloquea y empuja la barra hacia arriba hasta extender los brazos.
5. Baja controladamente hasta que la barra llegue a la altura de la barbilla.
6. Mantn el core apretado y la espalda contra el respaldo.",strength,"[""deltoides anterior"", ""deltoides lateral"", ""tríceps""]","[""multipower"", ""banco muy inclinado""]",beginner,https://drive.google.com/file/d/1M441uMTiTv7eH4lPmF2BnvfLftTEFVrl/preview,,1M441uMTiTv7eH4lPmF2BnvfLftTEFVrl,,,t,t,[],
13b2bb6e-1573-4edc-842f-0faf1c190efe,2025-11-30 19:47:25.463047+00,2025-12-26 12:16:37.294866+00,Curl Femoral en Máquina,Ejercicio de aislamiento esencial para desarrollar los isquiotibiales.,"1. Acuústate boca abajo en la máquina de curl femoral.
2. Ajusta el rodillo para que quede justo encima de los talones.
3. Sujeta las manijas para estabilizarte.
4. Flexiona las rodillas llevando los talones hacia los Glúteos.
5. Contrae los isquiotibiales en la posiciín final.
6. Baja controladamente sin dejar caer el peso.",strength,"[""isquiotibiales"", ""gemelos""]","[""m??quina curl femoral""]",beginner,https://drive.google.com/file/d/1t2_FKRhQWQrUZu8L8fLxZ3tqsT5dSdnV/preview,,1t2_FKRhQWQrUZu8L8fLxZ3tqsT5dSdnV,,,t,t,[],
f663ff7e-75f4-4c30-945a-a839a882b759,2025-11-30 19:47:25.460697+00,2025-12-26 12:16:37.320756+00,Prensa,Ejercicio compuesto para piernas que permite mover grandes cargas de forma segura.,"1. Siíntate en la prensa con la espalda y Glúteos bien apoyados.
2. Coloca los pies en la plataforma al ancho de hombros.
3. Desbloquea los seguros y baja el peso flexionando las rodillas.
4. Baja hasta que las rodillas formen aproximadamente 90 grados.
5. Empuja la plataforma extendiendo las piernas sin bloquear las rodillas.
6. Mant??n los pies planos y las rodillas alineadas con los pies.",strength,"[""cu??driceps"", ""gl??teos"", ""isquiotibiales""]","[""m??quina prensa de piernas""]",beginner,https://drive.google.com/file/d/1o5xKHhc2wibk2BPkEXk7uLfdwGg3US0B/preview,,1o5xKHhc2wibk2BPkEXk7uLfdwGg3US0B,,,t,t,[],
9fb2ddf4-e2f6-4332-a8f6-ac0cd0870c5a,2025-11-30 19:47:25.466844+00,2025-12-26 12:16:37.286973+00,Buenos Días en Multipower,Ejercicio de bisagra de cadera excelente para isquiotibiales y erectores espinales.,"1. Coloca la barra del multipower sobre los trapecios (no en el cuello).
2. Pies al ancho de hombros, rodillas ligeramente flexionadas.
3. Mant??n la espalda recta y el core apretado.
4. Inclónnate hacia adelante empujando las caderas hacia atr??s.
5. Baja hasta que el torso est?? casi paralelo al suelo.
6. Sube contrayendo isquiotibiales y Glúteos.",strength,"[""isquiotibiales"", ""gl??teos"", ""erectores espinales""]","[""multipower""]",intermediate,https://drive.google.com/file/d/1hVF7X1pLkD2V1AlH5UIPj8ARO3KKMWCN/preview,,1hVF7X1pLkD2V1AlH5UIPj8ARO3KKMWCN,,,t,t,[],
058f42e5-8eb6-4d85-9cb6-6273d22b8792,2025-11-30 19:47:25.446724+00,2025-12-23 12:45:35.346582+00,Jalón al Pecho Agarre Estrecho,Jalón con agarre cerrado que enfatiza la porciín central e inferior del dorsal.,"1. Utiliza un accesorio de agarre cerrado (triíngulo o barra V).
2. Siíntate con el torso erguido y los muslos asegurados.
3. Agarra con las palmas enfrentadas (agarre neutro).
4. Tira hacia el pecho medio-bajo, llevando los codos hacia las costillas.
5. Mant??n los codos cerca del cuerpo durante todo el movimiento.
6. Estira completamente arriba para maximizar el rango.",strength,"[""dorsales"", ""romboides"", ""b??ceps""]","[""m??quina de jalones"", ""accesorio agarre cerrado""]",beginner,https://drive.google.com/file/d/1hYimM9UWXVCQ66FI8shr5agccY1CjEOs/preview,,1hYimM9UWXVCQ66FI8shr5agccY1CjEOs,,,t,t,[],
511881f5-b1a8-42ea-99c8-baedd3b14d32,2025-11-30 19:47:25.447681+00,2025-12-23 12:45:35.352316+00,Jalón al Pecho Agarre Unilateral,Versiín unilateral que permite corregir desequilibrios musculares y mayor rango de movimiento.,"1. Usa una manija de un solo agarre en la polea alta.
2. Siíntate de lado o frente a la máquina.
3. Agarra la manija con una mano, el otro brazo puede apoyarse para estabilidad.
4. Tira hacia el costado del pecho, rotando ligeramente el torso.
5. Exprime el dorsal en la contracciín m??xima.
6. Completa todas las repeticiones de un lado antes de cambiar.",strength,"[""dorsales"", ""romboides"", ""b??ceps""]","[""polea alta"", ""manija simple""]",intermediate,https://drive.google.com/file/d/1jgAzBDSjksfn632YDJCL3ijqLxA5X6Yx/preview,,1jgAzBDSjksfn632YDJCL3ijqLxA5X6Yx,,,t,t,[],
46f05fd2-9f98-4f81-8945-71b634eae1b1,2025-11-30 19:47:25.457264+00,2025-12-26 12:16:37.293214+00,Curl de Bíceps en Polea Unilateral,Curl unilateral en polea para trabajar cada Bíceps de forma independiente.,"1. Col??cate de lado o frente a una polea baja con manija simple.
2. Agarra la manija con una mano, palma hacia arriba.
3. Mant??n el codo fijo al costado del cuerpo.
4. Flexiona el codo llevando la mano hacia el hombro.
5. Gira la muéeca (supinaciín) al subir para mayor contracciín.
6. Baja controladamente y repite. Cambia de lado al terminar.",strength,"[""b??ceps""]","[""polea baja"", ""manija simple""]",beginner,https://drive.google.com/file/d/1XvW_pI13L9qXxZA-Oqol8MV9vJiVDmia/preview,,1XvW_pI13L9qXxZA-Oqol8MV9vJiVDmia,,,t,t,[],
e2c26a26-524f-432c-9fa3-a5e6cef0e1db,2025-11-30 19:47:25.443927+00,2025-12-23 12:45:35.396967+00,Pull Over en Polea Alta,Variante con cable que proporciona tensiín constante para trabajar dorsales y serrato.,"1. Col??cate de pie frente a una polea alta con una cuerda o barra recta.
2. Inclina ligeramente el torso hacia adelante con las rodillas semiflexionadas.
3. Con los brazos casi extendidos, agarra el accesorio por encima de la cabeza.
4. Tira hacia abajo en un arco hasta que las manos lleguen a la altura de los muslos.
5. Contrae los dorsales al final del movimiento.
6. Regresa controladamente manteniendo la tensiín.",strength,"[""dorsales"", ""serrato anterior"", ""tr??ceps""]","[""polea alta"", ""cuerda o barra""]",beginner,https://drive.google.com/file/d/1_N_nT-t-z3kXgVpBfDx_2jcFpBJKJxkQ/preview,,1_N_nT-t-z3kXgVpBfDx_2jcFpBJKJxkQ,,,t,t,[],
8d65431d-73e3-4771-8cbd-df1003166c7b,2025-11-30 19:47:25.454231+00,2025-12-23 12:46:09.939841+00,Dominada con Banda Elástica,Versiín asistida de la dominada para quienes aán no pueden realizar dominadas completas.,"1. Enrolla una banda elástica en la barra de dominadas.
2. Coloca una rodilla o pie en el lazo de la banda.
3. Agarra la barra con agarre prono, m??s ancho que los hombros.
4. La banda te ayudar?? a subir, aprovecha para practicar la t??cnica.
5. Tira hasta que la barbilla supere la barra.
6. Baja controladamente, la banda tambiín asiste en el descenso.",strength,"[""dorsales"", ""b??ceps"", ""trapecio""]","[""barra de dominadas"", ""banda el??stica""]",beginner,https://drive.google.com/file/d/1aDeXRUlSl4TYRKqpdBm7XHZiql3nX-Vc/preview,,1aDeXRUlSl4TYRKqpdBm7XHZiql3nX-Vc,,,t,t,[],
71160951-538b-4807-b17d-9e53a3e4dac9,2025-11-30 19:47:25.459752+00,2025-12-26 12:16:37.29706+00,Extensión de Cuádriceps en Máquina,"Ejercicio de aislamiento para los Cuádriceps, excelente para definiciín y rehabilitaciín.","1. Siíntate en la máquina con la espalda bien apoyada.
2. Ajusta el rodillo para que quede sobre los tobillos.
3. Sujeta las manijas laterales para estabilidad.
4. Extiende las piernas hasta que queden completamente rectas.
5. Contrae los Cuádriceps en la parte superior, mant??n 1-2 segundos.
6. Baja controladamente hasta 90 grados de flexiín.",strength,"[""cu??driceps""]","[""m??quina de extensi??n de cu??driceps""]",beginner,https://drive.google.com/file/d/10GXnSdDVO0D9p4Ije1izVmThw4JfRZot/preview,,10GXnSdDVO0D9p4Ije1izVmThw4JfRZot,,,t,t,[],
620b8f79-e110-4a79-8f3a-e2f7168ea883,2026-01-13 21:59:59.93907+00,2026-01-13 21:59:59.939088+00,Ejercicio de Prueba Test,,Instrucciones de prueba,strength,"[""biceps""]",[],beginner,,,,,,f,t,[],21
f8e3851e-f034-407b-9d85-6bac8b02d2f7,2025-11-30 19:47:25.456561+00,2025-12-26 12:16:37.291677+00,Curl de Bíceps en Polea con Barra Z,Curl con barra EZ en polea baja para tensiín constante en el Bíceps.,"1. Col??cate frente a una polea baja con barra EZ.
2. Agarra la barra con las manos en las curvas, palmas hacia arriba.
3. Mant??n los codos pegados a los costados.
4. Flexiona los codos llevando la barra hacia los hombros.
5. Aprieta los Bíceps en la contracciín m??xima.
6. Baja de forma controlada sin mover los codos.",strength,"[""b??ceps"", ""braquial"", ""braquiorradial""]","[""polea baja"", ""barra EZ""]",beginner,https://drive.google.com/file/d/1g8xvzPVSm9IixCdFQYb_TFjBgQzyg1L0/preview,,1g8xvzPVSm9IixCdFQYb_TFjBgQzyg1L0,,,t,t,[],
310a495e-274a-497d-a3f0-08ebc0ce0a7e,2025-11-30 19:47:25.474011+00,2025-12-26 12:16:37.303981+00,Hiperextensiones en Máquina Glute Builder,Hiperextensiones en máquina especializada para mayor enfoque en Glúteos.,"1. Ajusta la máquina glute builder a tu altura.
2. Col??cate con las caderas en el borde del cojónn.
3. Los pies quedan asegurados en la plataforma.
4. Baja el torso controladamente hacia abajo.
5. Sube contrayendo fuertemente los Glúteos.
6. Mant??n el core activado para proteger la espalda.",strength,"[""gl??teos"", ""isquiotibiales"", ""erectores espinales""]","[""m??quina glute builder""]",beginner,https://drive.google.com/file/d/1Dofr5JZSJYat914o04Jfv5O9PFWwCjV_/preview,,1Dofr5JZSJYat914o04Jfv5O9PFWwCjV_,,,t,t,[],
7a95a915-86a3-4efa-b8b4-0bd1680c75f6,2025-11-30 19:47:25.470684+00,2025-12-26 12:16:37.309087+00,Patada de Glúteo en Máquina,Ejercicio de aislamiento en máquina para trabajar el Glúteo mayor.,"1. Col??cate en la máquina de patada de Glúteo con una rodilla apoyada.
2. El pie de trabajo se coloca contra la plataforma.
3. Agarra las manijas para estabilizarte.
4. Empuja la plataforma hacia atr??s extendiendo la cadera.
5. Contrae el Glúteo en la extensiín m??xima.
6. Regresa controladamente sin perder tensiín.",strength,"[""gl??teos""]","[""m??quina de patada de gl??teo""]",beginner,https://drive.google.com/file/d/1-AYHcfjCJSxaq644Oo9ePYYJliBaxZWq/preview,,1-AYHcfjCJSxaq644Oo9ePYYJliBaxZWq,,,t,t,[],
e8828cb2-0151-4415-b13a-a77084e5c756,2025-11-30 19:47:25.471538+00,2025-12-26 12:16:37.310641+00,Patada de Glúteo en Polea Media,Patada de Glúteo con cable para tensiín constante y mayor control.,"1. Conecta una tobillera a una polea baja o media.
2. Col??cate frente a la máquina, manos en un soporte.
3. Extiende la pierna hacia atr??s en un movimiento controlado.
4. Mant??n la rodilla ligeramente flexionada.
5. Contrae el Glúteo en la extensiín m??xima.
6. Regresa controladamente y repite. Cambia de pierna.",strength,"[""gl??teos""]","[""polea"", ""tobillera""]",beginner,https://drive.google.com/file/d/1f_yehcj7XhWj0cxmHhkLIYD-9TNFsZ3T/preview,,1f_yehcj7XhWj0cxmHhkLIYD-9TNFsZ3T,,,t,t,[],
8569662b-ae9d-49b2-b5b0-f74fde281ae4,2025-11-30 19:47:25.474735+00,2025-12-26 12:16:37.284598+00,Abducción en Polea,Ejercicio de aislamiento para el glúteo medio y abductores.,"1. Conecta una tobillera a una polea baja.
2. Col??cate de lado a la máquina, la pierna de trabajo m??s alejada.
3. Ap??yate en un soporte con la mano cercana a la máquina.
4. Eleva la pierna lateralmente, alejónndola del cuerpo.
5. Contrae el Glúteo medio en la parte alta del movimiento.
6. Baja controladamente y repite. Cambia de lado.",strength,"[""gl??teo medio"", ""abductores""]","[""polea baja"", ""tobillera""]",beginner,https://drive.google.com/file/d/1R3hL42zvqID-QB5e0Jgu1HsxwZhi73FP/preview,,1R3hL42zvqID-QB5e0Jgu1HsxwZhi73FP,,,t,t,[],
aac9801d-ce87-4e34-86d8-b8488ff04aaa,2025-11-30 19:47:25.455828+00,2025-12-26 12:16:37.290252+00,Curl de Bíceps Bayesian,Curl en polea con el brazo detrés del cuerpo para mmáximo estiramiento y contracciín del Bíceps.,"1. Col??cate de espaldas a una polea baja, agarra la manija con una mano.
2. Da un paso adelante para que el brazo quede extendido detr??s de ti.
3. El hombro debe estar en extensiín (brazo hacia atr??s).
4. Flexiona el codo llevando la mano hacia el hombro.
5. Contrae el Bíceps en la parte superior.
6. Baja controladamente sintiendo el estiramiento m??ximo.",strength,"[""b??ceps"", ""braquial""]","[""polea baja"", ""manija simple""]",intermediate,https://drive.google.com/file/d/1df8_tZybglSp-2lfJNH_BgA9kVgbXEVo/preview,,1df8_tZybglSp-2lfJNH_BgA9kVgbXEVo,,,t,t,[],
5e7af3c2-187c-4d65-ac05-def2c1cf0513,2025-11-30 19:47:25.445849+00,2025-12-26 12:16:37.307138+00,Jalón al Pecho Agarre Supino,Variante con agarre invertido que aumenta la participaciín del Bíceps y trabaja diferente éngulo del dorsal.,"1. Siíntate con los muslos asegurados bajo los cojines.
2. Agarra la barra con las palmas mirando hacia ti (agarre supino), manos al ancho de hombros.
3. Mant??n el pecho elevado y los hombros hacia atr??s.
4. Tira de la barra hacia el pecho, enfoc??ndote en llevar los codos hacia atr??s.
5. Contrae fuertemente los dorsales y Bíceps en el punto final.
6. Extiende los brazos completamente en cada repeticiín.",strength,"[""dorsales"", ""b??ceps"", ""romboides""]","[""m??quina de jalones"", ""barra larga""]",beginner,https://drive.google.com/file/d/1vC-VnM9JX-351UI78kg17s7JZQ1qJLI2/preview,,1vC-VnM9JX-351UI78kg17s7JZQ1qJLI2,,,t,t,[],
5aa6f083-5d7e-4a27-ba63-e99a193d48d9,2026-01-16 15:27:28.590616+00,2026-01-16 15:27:28.590635+00,Hip Thrust en Barra Libre,,"1) Apoya la parte alta de la espalda en un banco, coloca los pies en el suelo al ancho de caderas abriendo punteras ligeramente y pon la barra sobre la cadera con una almohadilla. 

2) Empieza con la cadera abajo, barbilla un poco metida y abdomen apretado para no arquear la espalda. 

3) Empuja el suelo con los talones y sube la cadera hasta que hombros, cadera y rodillas queden en línea. 

4) Arriba, aprieta fuerte el glúteo un segundo sin sacar pecho ni arquear la zona lumbar. 

5) Baja la cadera despacio, controlando el movimiento, y repite manteniendo siempre la tensión.",strength,"[""Glúteo"", ""Isquio""]",[],intermediate,,,,,,f,t,[],21
82170287-a1e8-4bac-ac34-e55197319ece,2026-01-17 16:23:47.212377+00,2026-01-17 16:23:47.212392+00,Elevaciones Laterales en Máquina,,"1) Siéntate en la máquina con la espalda bien apoyada en el respaldo (si lo tiene) y los pies firmes en el suelo. 

2) Coloca los antebrazos o codos en los apoyos y agarra las asas si las tiene. 

3) Activa el abdomen y eleva los brazos hacia los lados hasta la altura de los hombros, sin encogerlos. 

4) Aprieta el hombro un segundo arriba, sin impulsos. 

5) Baja despacio a la posición inicial y repite controlando el movimiento.",strength,"[""Deltoides lateral""]","[""Máquina""]",beginner,,,,,,f,t,[],21
6277cd86-9fe7-41c5-8d75-281139a9b3ca,2026-01-17 16:26:29.317951+00,2026-01-17 16:26:29.317972+00,Elevaciones Laterales con Mancuerna,,"1.	Colócate de pie con la espalda ligeramente inclinada hacia adelante, manteniendo la columna recta, una mancuerna en cada mano y los brazos a los lados del cuerpo. 

2) Aprieta el abdomen y mantén los hombros relajados. 

3) Eleva los brazos hacia los lados con los codos muy ligeramente flexionados, como si quisieras lanzarla hacia al lado, hasta la altura de los hombros, sin elevar el trapecio.

4) Aprieta el hombro un segundo arriba sin encogerlos ni balancearte (el codo y el hombro deben estar ligeramente más altos que tu mano y la mancuerna).

 5) Baja despacio las mancuernas y repite el movimiento de forma controlada.",strength,"[""Deltoides Lateral""]","[""Mancuernas""]",intermediate,,,,,,f,t,[],21
8d7cda8f-87b2-4d4c-9768-cab166d3c9ff,2026-01-14 18:28:05.026649+00,2026-01-22 10:36:18.034489+00,Sentadilla Búgara en Multipower,,"1) Colócate en la multipower y apoya el pie trasero en un banco, dejando el pie delantero bien plantado en el suelo. 

2) Ajusta la distancia para que al bajar la rodilla delantera se flexione sin que el talón se levante. 

3) Aprieta el abdomen y mantén el pecho erguido. 

4) Baja de forma controlada flexionando la pierna delantera, sin dejar que la rodilla se meta hacia dentro. 

5) Empuja con el talón del pie delantero para subir y vuelve a la posición inicial, manteniendo el equilibrio y repite",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio""]","[""Banco"", ""Multipower""]",beginner,,,,,,f,t,[],21
